"X","Y","OBJECTID","PID","SSL","PMPROPERTYID","UBID","PROPERTYNAME","PMPARENTPROPERTYID","PARENTPROPERTYNAME","ADDRESSOFRECORD","OWNEROFRECORD","WARD","REPORTEDADDRESS","CITY","STATE","POSTALCODE","YEARBUILT","PRIMARYPROPERTYTYPE_EPACALC","TAXRECORDFLOORAREA","REPORTEDBUILDINGGROSSFLOORAREA","BEPS","BEPS_METRIC_TYPE","BEPS_PROPERTY_GROUP","PROPERTY_BEPS_METRIC_YEAR","PROPERTY_BEPS_METRIC","MEETS_BEPS","DISTANCE_FROM_BEPS_ESTIMATED","PERFORMANCE_REQUIREMENT_EST","LATITUDE","LONGITUDE","XCOORD","YCOORD","MAR_ID","GIS_ID","GLOBALID","LASTUPDATE"
-77.0637866319036,38.9412452339786,107833,PM3393202,2055    0806,3393202,,3400 International Dr,,,3007 TILDEN ST NW,SL 4000 CONNECTICUT LLC,3,3400 International Dr,WASHINGTON,DC,20008,1985,Office,650000,910673,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,57.1,Meets BEPS,,,38.94123744,-77.06378433,394470.2996515,141484.93701687,301239,,{DF9A5348-F708-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0068509474742,38.9011348798976,107485,PM3267015,0675    0850,3267015,,840 First Street NE,,,840 1ST ST NE,FP 840 FIRST STREET LLC,6,840 1st Street NE,WASHINGTON,DC,20002,2003,Office,266766,275617,71,ENERGYSTARSCORE,Office_all,2019,79,Meets BEPS,,,38.90112709,-77.00684866,399405.93015046,137030.4398082,295924,,{DF9A5348-F5AC-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0437975149824,38.9006893973849,107311,PM1368706,0118    0818,1368706,,1901 Pennsylvania Ave (py21),,,1901 PENNSYLVANIA AVE NW,WASHREIT 1901 PENNSYLVANIA AVE TRUSTEE LLC,2,1901 Pennsylvania Ave,WASHINGTON,DC,20006,1959,Office,113200,109909,71,ENERGYSTARSCORE,Office_all,2019,76,Meets BEPS,,,38.90068161,-77.04379522,396201.06980613,136981.87692431,218549,,{DF9A5348-F4FE-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0201732785367,38.899172290833,107535,PM2511662,0455    0839,2511662,,0700 Sixth Street NW (USAA),,,730 6TH ST NW,USP 700 6TH STREET LLC,2,"700 Sixth Street, NW",WASHINGTON,DC,20001,2009,Office,299216,321826,71,ENERGYSTARSCORE,Office_all,2019,84,Meets BEPS,,,38.8991645,-77.02017099,398250.26989308,136812.74760534,302332,,{DF9A5348-F5DE-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0312999440123,38.9010357411162,108027,PM3688013,0250    0857,3688013,,1350 I Street NW,,,1350 I ST NW,1350 EYE CO-TENANT LLC,2,1350 I Street NW,WASHINGTON,DC,20005,1989,Office,156951,397753,71,ENERGYSTARSCORE,Office_all,2019,74,Meets BEPS,,,38.90102795,-77.03129765,397285.16005758,137019.8775695,240651,,{DF9A5348-F7CA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0125810984129,38.8963919238436,107486,PM3267016,0569    0080,3267016,,500 First Street NW,,,500 1ST ST NW,GEORGETOWN UNIVERSITY,6,500 1st Street NW,WASHINGTON,DC,20001,1969,Office,160600,134435,71,ENERGYSTARSCORE,Office_all,2019,75,Meets BEPS,,,38.89638414,-77.01257881,398908.81010228,136503.98735034,238370,,{DF9A5348-F5AD-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0354827501485,38.9016708239015,107520,PM2279002,0199    0831,2279002,,1575 Eye Street,,,1575 I ST NW,DUWALIYA US REAL ESTATE INC,2,"1575 Eye Street, NW",WASHINGTON,DC,20005,1979,Office,288798,225112,71,ENERGYSTARSCORE,Office_all,2019,77,Meets BEPS,,,38.90166304,-77.03548046,396922.35960638,137090.51036746,218344,,{DF9A5348-F5CF-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0072379139109,38.8757396694192,108260,PM4037665,0701    0853,4037665,,55 M Street,,,1230 HALF ST SE,55M DC OWNER LLC,6,"55 M Street SE, Suite 100",WASHINGTON,DC,20003,2008,Office,393035,256719,71,ENERGYSTARSCORE,Office_all,2019,78,Meets BEPS,,,38.87573189,-77.00723563,399372.13996531,134211.3774011,306664,,{DF9A5348-F8B3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0452414287811,38.9021328240237,107503,PM3312996,0078    0852,3312996,,2000 K,,,2000 K ST NW,2000 K LLC,2,2000 K St NW,WASHINGTON,DC,20006,1986,Office,226882,234278,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,135,Meets BEPS,,,38.90212504,-77.04523913,396075.90008918,137142.17032362,242502,,{DF9A5348-F5BE-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0827506683624,38.9557719040823,108519,PM6266005,1669    0805,6266005,,Boron,,,4250 GARRISON ST NW,BORON LLC,3,"5025 Wisconsin Avenue, N.W.",WASHINGTON,DC,20016,1981,Office,61217,75706,71,ENERGYSTARSCORE,Office_all,2019,92,Meets BEPS,,,38.95576411,-77.08274836,392827.69962251,143098.84725144,266054,,{DF9A5348-F9B6-29BB-E053-792F520AEC22},2022/04/29 00:00:00+00
-77.007027971963,38.9006132583733,107294,PM1334631,0675    0841,1334631,,One Union Center,,,810 1ST ST NE,AREP ONE UNION CENTER LLC,6,810 First Street NE,WASHINGTON,DC,20002,1987,Office,202576,232126,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,81,Meets BEPS,,,38.90060547,-77.00702569,399390.56967039,136972.53696503,79999,,{DF9A5348-F4ED-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0697001670156,38.9185463125725,107827,PM3353559,1299    1026,3353559,,2121 Wisconsin Ave,,,2121 WISCONSIN AVE NW,JBG 2121 WISCONSIN LLC,3,2121 Wisconsin Avenue,WASHINGTON,DC,20007,1958,Office,124930,115350,71,ENERGYSTARSCORE,Office_all,2019,73,Meets BEPS,,,38.91853852,-77.06969786,393955.71005534,138965.53664051,284218,,{DF9A5348-F702-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0440863464452,38.9028177836889,107563,PM27448,0085    0060,27448,,The Millennium Building,,,1909 K ST NW,NINA JO ASSOCIATES LLC,2,1909 K Street NW,WASHINGTON,DC,20006,1999,Office,239437,242937,71,ENERGYSTARSCORE,Office_all,2019,84,Meets BEPS,,,38.90281,-77.04408405,396176.12991416,137218.15738099,243209,,{DF9A5348-F5FA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0597640358484,38.9037693045372,108217,PM4369395,1191    0071,4369395,,The Foundry Building,,,1055 THOMAS JEFFERSON ST NW,JBG FOUNDRY OFFICE 200,2,"1055 Thomas Jefferson Street, NW",WASHINGTON,DC,20007,1976,Office,331720,244850,71,ENERGYSTARSCORE,Office_all,2019,78,Meets BEPS,,,38.90376152,-77.05976173,394816.31030132,137324.5572429,278803,,{DF9A5348-F888-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0303390491534,38.9010221397683,107648,PM17736,0250    0051,17736,,Franklin Square,,,1300 I ST NW,TIAA FRANKLIN SQUARE LLC,2,1300 Eye Street,WASHINGTON,DC,20005,1989,Office,606768,517464,71,ENERGYSTARSCORE,Office_all,2019,77,Meets BEPS,,,38.90101435,-77.03033676,397368.50966218,137018.33972293,809397,,{DF9A5348-F64F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0045912910548,38.9068330536657,107533,PM2482515,0711    0809,2482515,,Two Constitution Square,,,145 N ST NE,TWO CON LLC,6,"145 N Street, NE",WASHINGTON,DC,20002,2010,Office,589000,623532,71,ENERGYSTARSCORE,Office_all,2019,79,Meets BEPS,,,38.90682526,-77.00458901,399601.96962451,137662.97052684,303732,,{DF9A5348-F5DC-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0331642630925,38.8977095196734,107244,PM1436314,0224    0022,1436314,,Metropolitan Square,Not Applicable: Standalone Property,Not Applicable: Standalone Property,613 15TH ST NW,METROPLITAN SQUARE ASSOCIATES LLC,2,"655 15th Street, NW",WASHINGTON,DC,20005,1982,Office,713149,718241,71,ENERGYSTARSCORE,Office_all,2019,87,Meets BEPS,,,38.89770173,-77.03316197,397123.30994508,136650.69764753,279876,,{DF9A5348-F4BB-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0453339464353,38.901681091055,108186,PM4307021,0078    0853,4307021,,2001 Pennsylvania Avenue,,,2001 PENNSYLVANIA AVE NW,2001 PENNSYLVANIA LLC,2,2001 Pennsylvania Avenue NW,WASHINGTON,DC,20006,1990,Office,225792,168037,71,ENERGYSTARSCORE,Office_all,2019,72,Meets BEPS,,,38.9016733,-77.04533165,396067.84988522,137092.0275327,243321,,{DF9A5348-F869-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0330401014842,38.9029210895164,107208,PM1257638,0217    0050,1257638,,1425K,,,1425 K ST NW,BGW LP,2,1425 K Street NW,WASHINGTON,DC,20005,2000,Office,231489,239478,71,ENERGYSTARSCORE,Office_all,2019,80,Meets BEPS,,,38.9029133,-77.03303781,397134.28978137,137229.21978218,240264,,{DF9A5348-F497-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0456543480388,38.9040624334933,107582,PM2938280,0100    0103,2938280,,American Society of Hematology Building,,,2021 L ST NW,ASH 2021 L LLC,2,2021 L Street,WASHINGTON,DC,20036,2010,Office,77376,81032,71,ENERGYSTARSCORE,Office_all,2019,88,Meets BEPS,,,38.90405465,-77.04565205,396040.19000346,137356.39042402,240939,,{DF9A5348-F60D-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0125264967855,38.8933334984791,107452,PM2977909,0574    0810,2977909,,National Association of Letter Carriers,,,100 INDIANA AVE NW,NATIONAL ASSOCIATION OF LETTER CARRIERS BUILDING CORPORATION,6,"100 Indiana Avenue, NW",WASHINGTON,DC,20001,1951,Office,101093,87757,71,ENERGYSTARSCORE,Office_all,2019,81,Meets BEPS,,,38.89332571,-77.01252421,398913.49997869,136164.47676753,278770,,{DF9A5348-F58B-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0454167576958,38.9033685314088,106771,PM1071644,0076    0865,1071644,,2000 L,9138465,Alexander Court,2001 K ST NW,2000 L OWNER LLC,2,2000 L St N.W,WASHINGTON,DC,20036,1968,Office,469183,626083,71,ENERGYSTARSCORE,Office_all,2019,73,Meets BEPS,,,38.90336074,-77.04541446,396060.75998337,137279.35053079,243349,,{DF9A5348-F2E2-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.045253216673,38.9061759311848,106772,PM1071901,0099    0053,1071901,,2001 M Street,,,2001 M ST NW,POST OFFICE BOX ASSOCIATES LLC,2,2001M St. N.W.,WASHINGTON,DC,20036,2015,Office,350620,302126,71,ENERGYSTARSCORE,Office_all,2019,76,Meets BEPS,,,38.90616814,-77.04525092,396075.09988423,137590.98761923,279507,,{DF9A5348-F2E3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0084563792501,38.9020208367632,106766,PM1069662,0675    0853,1069662,,(SOLD) 999 North Capitol Street NE,,,999 NORTH CAPITOL ST NE,US UNION SQUARE DC 999 LLC,6,999 North  Capitol Street NE,WASHINGTON,DC,20002,1973,Office,322375,321544,71,ENERGYSTARSCORE,Office_all,2019,87,Meets BEPS,,,38.90201305,-77.00845409,399266.68025647,137128.80016932,308941,,{DF9A5348-F2DD-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.029955628049,38.8963845263234,108588,PM6628982,0254    0835,6628982,,Freedom Plaza,,,1301 PENNSYLVANIA AVE NW,"1301 TRUSTEE, LLC AS TRUSTEE",2,1301 Pennsylvania Avenue,WASHINGTON,DC,20004,2018,Office,286850,298535,71,ENERGYSTARSCORE,Office_all,2019,76,Meets BEPS,,,38.89637674,-77.02995334,397401.59960138,136503.51700314,800757,,{DF9A5348-F9FB-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0316482874874,38.93107710949,108665,PM6841466,2837    0079,6841466,,Tivoli Square (tv003),,,1345 PARK RD NW,TIVOLI PARTNERS COMMERCIAL,1,3333 14th St NW,WASHINGTON,DC,20010,1940,Office,119074,119074,71,ENERGYSTARSCORE,Office_all,2019,76,Meets BEPS,,,38.93106932,-77.03164599,397256.10019049,140354.73042075,299650,,{DF9A5348-FA48-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0353778984713,38.9059703362476,107217,PM1268800,0196    0034; 0196    0035,1268800,,National Education Association,Not Applicable: Standalone Property,Not Applicable: Standalone Property,1525 M ST NW,NATIONAL EDUCATION ASSOCIATES,2,"1201 16th St., NW",WASHINGTON,DC,22036,1957,Office,145254,394087,71,ENERGYSTARSCORE,Office_all,2019,83,Meets BEPS,,,38.90596255,-77.0353756,396931.64030827,137567.78720342,242322,,{DF9A5348-F4A0-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9767636292589,38.9177060537907,107415,PM12420373,4263    0006,12420373,,1818 New York Ave Office Building,,,1818 NEW YORK AVE NE,K M S STORAGE LLC,5,1818 New York Ave NE ,WASHINGTON,DC,20002,1934,Office,89079,79000,71,ENERGYSTARSCORE,Office_all,2019,81,Meets BEPS,,,38.91769826,-76.97676135,402015.31016299,138870.20987147,55416,,{DF9A5348-F566-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0389937958404,38.901132058819,108511,PM9961603,0165    0813,9961603,,1634 I Street: 1634 I Street Northwest,,,1634 I ST NW,1634 EYE LLC,2,1634 I Street Northwest,WASHINGTON,DC,20006,1962,Office,76697,75451,71,ENERGYSTARSCORE,Office_all,2019,74,Meets BEPS,,,38.90112427,-77.0389915,396617.7800079,137030.82679482,285517,,{DF9A5348-F9AE-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0201753798761,38.8837777808097,107848,PM3470446,0465    0096,3470446,,Constitution Center,,,407 6TH ST SW,CC OWNER LLC,6,400 7th st. SW,WASHINGTON,DC,20024,1970,Office,1336013,1582262,71,ENERGYSTARSCORE,Office_all,2019,83,Meets BEPS,,,38.88377,-77.02017309,398249.7100909,135103.83737326,276612,,{DF9A5348-F717-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0071823158881,38.9015599644103,107547,PM2609487,0675    0846,2609487,,FERC,,,888 1ST ST NE,ROSCHE/888 FIRST STREET NE LLC,6,"888 First Street, NE",WASHINGTON,DC,20002,1995,Office,500000,558620,71,ENERGYSTARSCORE,Office_all,2019,77,Meets BEPS,,,38.90155218,-77.00718003,399377.19000172,137077.63042548,81586,,{DF9A5348-F5EA-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0452070582521,38.9146595754401,108540,PM6279989,0090    0033,6279989,,American Geophysical Union,,,2000 FLORIDA AVE NW,AMERICAN GEOPHYSICAL UNION,2,2000 Florida Ave NW,WASHINGTON,DC,20009,1994,Office,88150,73295.2,71,ENERGYSTARSCORE,Office_all,2019,84,Meets BEPS,,,38.91465179,-77.04520476,396079.56997785,138532.74044691,242565,,{DF9A5348-F9CB-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.020449260479,38.8951517374405,106789,PM1192428,0457    0038,1192428,,The Patrick Henry Building,,,601 D ST NW,601 D STREET OWNER LLC,2,"601 D Street, NW",WASHINGTON,DC,20004,1973,Office,603712,541518,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,124.7,Meets BEPS,,,38.89514395,-77.02044697,398226.23007546,136366.43989074,238714,,{DF9A5348-F2F4-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0326370733518,38.8996764910712,107601,PM1525528,0222    0027,1525528,,50011 - 1425 New York Ave NW,,,1425 NEW YORK AVE NW,RPT 1425 NEW YORK AVE LLC,2,1425 New York Ave NW,WASHINGTON,DC,20005,1992,Office,158124,282431,153,WEATHERNORMALZEDSOUREUI_KBTUFT,Office_all,2019,98.2,Meets BEPS,,,38.8996687,-77.03263478,397169.11997135,136869.03053856,300903,,{DF9A5348-F620-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0438710592362,38.9061148412596,107664,PM3500466,0116    0077,3500466,,1200 Nineteenth Street Benchmarking,,,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,1200 19th St. NW,WASHINGTON,DC,20036,1964,Office,321408,354926,71,ENERGYSTARSCORE,Office_all,2019,83,Meets BEPS,,,38.90610705,-77.04386876,396194.98014421,137584.14761514,241069,,{DF9A5348-F65F-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0431464197571,38.903968420576,106960,PM1050505,0140    0089,1050505,,1899 L Street,,,1105 19TH ST NW,1899 L  STREET TOWER LLC,2,"1899 L St, NW",WASHINGTON,DC,20036,1975,Office,147460,165802,71,ENERGYSTARSCORE,Office_all,2019,71,Meets BEPS,,,38.90396063,-77.04314412,396257.72022036,137345.84764596,241298,,{DF9A5348-F39F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0285142853785,38.8832937334886,107617,PM1583329,0299    0833,1583329,,Portals II,,,445 12TH ST SW,PARCEL 49C LIMITED PARTNERSHIP,6,"445 12th Street, SW",WASHINGTON,DC,20024,1995,Office,633800,652702,71,ENERGYSTARSCORE,Office_all,2019,75,Meets BEPS,,,38.88328595,-77.02851199,397526.18034552,135050.29703045,276640,,{DF9A5348-F630-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0076273779271,38.9010802140942,107338,PM1406853,0675    0847,1406853,,"BOYD - Washington DC III FGF, LLC",,,830 1ST ST NE,WASHINGTON DC III FGF LLC,6,"830 First Street, NE",WASHINGTON,DC,20004,2001,Office,233962,252992,71,ENERGYSTARSCORE,Office_all,2019,75,Meets BEPS,,,38.90107243,-77.00762509,399338.58016911,137024.37744799,289008,,{DF9A5348-F519-29BB-E053-792F520AEC22},2022/05/11 00:00:00+00
-77.019588788962,38.8991109442762,107458,PM3028868,0486    0833,3028868,,777 Sixth Street NW (EPL),,,719 6TH ST NW,MEPT 777 6TH STREET LLC,2,"777 6th Street, NW",WASHINGTON,DC,20001,2005,Office,202184,199895,71,ENERGYSTARSCORE,Office_all,2019,83,Meets BEPS,,,38.89910316,-77.0195865,398300.96994624,136805.92733422,300390,,{DF9A5348-F591-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.039778664444,38.8995079471099,106788,PM1191010,0166    0032,1191010,,1701 Pennsylvania Ave.,,,700 17TH ST NW,1701 PENNSYLVANIA LLC,2,1701 Pennsylvania Ave.,WASHINGTON,DC,20006,1962,Office,263216,220603,71,ENERGYSTARSCORE,Office_all,2019,84,Meets BEPS,,,38.89950016,-77.03977637,396549.61987424,136850.56694501,218414,,{DF9A5348-F2F3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0046696967899,38.9051719917869,107336,PM1404504,0712    0111,1404504,,One NoMa Station,,,131 M ST NE,UNION STATION ASSOCIATES LTD,6,"131 M St., N.E.",WASHINGTON,DC,20002,1937,Office,442412,431740,71,ENERGYSTARSCORE,Office_all,2019,77,Meets BEPS,,,38.9051642,-77.00466741,399595.16012864,137478.57969787,68490,,{DF9A5348-F517-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9965908637361,38.8999222357836,108336,PM5924418,0859    0839,5924418,,645 H Street,,,645 H ST NE,U S REIF 645 H STREET WASHINGTON DC LLC,6,"645 H Street, NE",WASHINGTON,DC,20002,2015,Office,77521,88886,71,ENERGYSTARSCORE,Office_all,2019,84,Meets BEPS,,,38.89991445,-76.99658858,400295.9201098,136895.81028019,288821,,{DF9A5348-F8FF-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9699147836703,38.8780064055598,107153,PM12001746,5600    0800,12001746,,Anacostia Recreation Center and Pool,,,1900 ANACOSTIA DRIVE SE,DISTRICT OF COLUMBIA,8,1800 Anacostia Drive SE,WASHINGTON,DC,20020,1945,Fitness Center/Health Club/Gym,220351,17709,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,117.9,Meets BEPS,,,38.87799862,-76.96991251,402610.71007323,134463.40692446,295129,,{DF9A5348-F460-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0215399227921,38.9354134676182,107133,PM12004353,3032    0001,12004353,,Parkview Recreation Center,,,700 PRINCETON PLACE NW,DISTRICT OF COLUMBIA,1,693 OTIS PLACE NW,WASHINGTON,DC,20010,1990,Fitness Center/Health Club/Gym,13408,13408,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,205.8,Meets BEPS,,,38.93540567,-77.02153763,398132.67003312,140835.84765739,295160,,{DF9A5348-F44C-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9471822676488,38.8885577901846,106806,PM12001677,5407    0807,12001677,,Benning Stoddert Recreation Center,,,200 STODDERT PL SE,DISTRICT OF COLUMBIA,7,100 Stoddert Place SE,WASHINGTON,DC,20019,1965,Fitness Center/Health Club/Gym,14300,14300,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,184.1,Meets BEPS,,,38.88855,-76.94718,404582.54610948,135635.58674133,295821,,{DF9A5348-F305-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9128226874986,38.8914382860244,107111,PM12004329,PAR 01890022,12004329,,Marvin Gaye Recreation Center,,,15 61ST STREET NE,DISTRICT OF COLUMBIA,7,6201 BANKS PLACE NE,WASHINGTON,DC,20019,2018,Fitness Center/Health Club/Gym,15000,15000,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,33.4,Meets BEPS,,,38.8914305,-76.91282043,407563.20014177,135957.63040948,288795,,{DF9A5348-F436-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9320048240373,38.9082327691843,107171,PM12004178,5162    0026,12004178,,Deanwood Recreation/Aquatic Center and Library,,,1300 49TH STREET NE,DISTRICT OF COLUMBIA,7,1350 49th Street NE,WASHINGTON,DC,20019,1000,Fitness Center/Health Club/Gym,63000,63460,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,193.2,Meets BEPS,,,38.90822498,-76.93200256,405897.68010199,137820.53735569,307551,,{DF9A5348-F472-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9783044569299,38.857654057966,107010,PM12004282,PAR 02200045,12004282,,Fort Stanton Recreation Center and Pool,,,1800 ERIE STREET SE,DISTRICT OF COLUMBIA,8,1812 ERIE STREET SE,WASHINGTON,DC,20020,2012,Fitness Center/Health Club/Gym,23852,23862,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,192.5,Meets BEPS,,,38.85764628,-76.97830218,401883.27023681,132203.94027675,296165,,{DF9A5348-F3D1-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9864537669785,38.9498147064471,107124,PM12004342,PAR 01480074,12004342,,North Michigan Park Recreation Center,,,1333 EMERSON STREET NE,DISTRICT OF COLUMBIA,5,1333 Emerson Street NE,WASHINGTON,DC,20017,2003,Fitness Center/Health Club/Gym,16905,16905,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,154.1,Meets BEPS,,,38.94980691,-76.98645148,401174.43040026,142434.38025488,296163,,{DF9A5348-F443-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0266362926479,38.9364397959332,107142,PM12004364,2901    0816,12004364,,Raymond Recreation Center,,,3725 10TH STREET NW,DISTRICT OF COLUMBIA,4,3725 10TH STREET NW,WASHINGTON,DC,20010,2013,Fitness Center/Health Club/Gym,23952,23952,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,99.4,Meets BEPS,,,38.936432,-77.026634,397690.84387758,140949.89584631,310493,,{DF9A5348-F455-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9827443989591,38.9064485286979,107389,PM12004512,4079S   0057,12004512,,Trinidad Recreation Center,,,1310 CHILDRESS STREET NE,DISTRICT OF COLUMIBA,5,1310 Childress Street NE,WASHINGTON,DC,20002,2014,Fitness Center/Health Club/Gym,20664,20644,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,182,Meets BEPS,,,38.90644074,-76.98274212,401496.88003496,137620.41716005,68509,,{DF9A5348-F54C-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.008239972995,38.967735063289,107069,PM12004424,3727    0012,12004424,,Lamond Recreation Center,,,20 TUCKERMAN STREET NE,UNITED STATES OF AMERICA,4,20 Tuckerman Street NE,WASHINGTON,DC,20011,2007,Fitness Center/Health Club/Gym,16000,14842,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,190.7,Meets BEPS,,,38.96772726,-77.00823768,399286.11023826,144423.64980568,296166,,{DF9A5348-F40C-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9404872101167,38.9082368660697,107060,PM12004414,5101    0016,12004414,,Kenilworth Recreation Center and Pool,,,1300 44TH STREET NE,DISTRICT OF COLUMBIA,7,4321 Ord Street NE,WASHINGTON,DC,20019,2015,Fitness Center/Health Club/Gym,60621,59150,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,111.9,Meets BEPS,,,38.90822907,-76.94048494,405161.9704006,137820.47755662,314577,,{DF9A5348-F403-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.993169425479,38.8986023609373,107038,PM12004387,0935    0803,12004387,,Sherwood Recreation Center,,,640 10TH STREET NE,DISTRICT OF COLUMBIA,6,640 10th Street NE,WASHINGTON,DC,20002,2003,Fitness Center/Health Club/Gym,45548,45548,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,127,Meets BEPS,,,38.89859457,-76.99316714,400592.72036044,136749.30969272,301075,,{DF9A5348-F3ED-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9777638224354,38.8526443412241,107177,PM12004185,PAR 02220098,12004185,,Douglass Community Center and Pool,,,1898 STANTON TERRACE SE,DISTRICT OF COLUMBIA,8,1921-1922 Frederick Douglass Court SE,WASHINGTON,DC,20020,1000,Fitness Center/Health Club/Gym,14441,14441,206,WEATHERNORMALZEDSOUREUI_KBTUFT,Recreation,2019,61.6,Meets BEPS,,,38.85263656,-76.97776155,401930.32988787,131647.83680493,310261,,{DF9A5348-F478-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
